time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K);
16.01546885;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.01620523;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.01694161;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.01767798;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.01841436;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.01915073;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.01988711;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.02062349;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.02135986;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.02209624;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.02283262;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.02356899;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.02430537;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.02504174;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.02577812;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.0265145;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.02725087;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.02798725;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.02872362;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.02946;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.03019638;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.03093275;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.03166913;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.0324055;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.03314188;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.03387826;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.03461463;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
16.03535101;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
